EmployeeID,SatisfactionScore,WorkLifeBalance,Salary,YearsAtCompany,Department,5th percentile,Flag outliers,95th percentile
1507,1,3.0,"50,728.55",29,HR,26208.55269,Outlier,50488.89577
286,8,2.0,"50,641.06",4,HR,26183.28404,Outlier,50470.79144
1774,2,3.0,"50,636.20",7,Finance,26158.01539,Outlier,50455.65681
478,9,4.0,"50,630.99",1,HR,26151.72838,Outlier,50434.20544
1164,3,2.0,"50,609.98",7,Operations,26145.44138,Outlier,50397.93898
807,4,1.0,"50,580.26",18,HR,26139.15438,Outlier,50389.77544
1107,1,5.0,"50,574.96",23,Operations,26132.86737,Outlier,50384.88957
1707,7,4.0,"50,560.99",1,IT,26126.58037,Outlier,50356.24366
1803,6,4.0,"50,560.91",14,HR,26120.29336,Outlier,50341.6287
1674,6,4.0,"50,498.57",17,Operations,26114.00636,Outlier,50304.34531
1114,9,1.0,"50,497.89",23,Operations,26107.71936,Outlier,50284.09692
983,3,2.0,"50,497.83",10,HR,26101.43235,Outlier,50278.85747
340,10,5.0,"50,490.82",2,Finance,26095.14535,Outlier,50274.57116
485,8,1.0,"50,471.59",14,IT,26088.85834,Outlier,50270.83577
41,9,3.0,"50,455.66",1,HR,26082.57134,Outlier,50263.22108
1876,1,4.0,"50,433.08",25,Sales,26076.28434,Outlier,50249.11143
597,2,3.0,"50,394.03",15,IT,26069.99733,Outlier,50227.53685
1121,9,3.0,"50,389.02",1,HR,26063.71033,Outlier,50210.94458
1530,4,Unknown,"50,383.86",15,Operations,26057.42332,Outlier,50205.46377
78,9,3.0,"50,347.04",13,HR,26051.13632,Outlier,50195.87687
154,8,2.0,"50,339.31",14,Sales,26044.84932,Outlier,50168.75792
69,7,2.0,"50,285.52",2,IT,26038.56231,Outlier,50163.33536
1901,6,4.0,"50,283.15",28,Operations,26032.27531,Outlier,50159.3739
1233,7,2.0,"50,275.35",5,Finance,26028.6311,Outlier,50150.21044
1402,6,3.0,"50,273.80",15,Operations,26024.98688,Outlier,50128.05456
1451,2,1.0,"50,267.22",25,Finance,26021.34267,Outlier,50063.13049
539,10,4.0,"50,257.23",13,Finance,26017.69846,Outlier,50031.98514
339,8,3.0,"50,234.04",22,Sales,26014.05425,Outlier,50010.76159
572,10,2.0,"50,212.36",16,Finance,26010.41004,Outlier,49994.87844
990,10,1.0,"50,206.69",25,Finance,26006.76582,Outlier,49966.74938
1815,8,4.0,"50,200.56",7,Finance,26003.12161,Outlier,49941.93016
1790,10,Unknown,"50,169.34",0,IT,25999.4774,Outlier,49910.36501
1759,8,4.0,"50,163.54",24,IT,25995.83319,Outlier,49874.73689
840,8,2.0,"50,159.37",16,IT,25992.18897,Outlier,49848.8462
90,3,2.0,"50,149.73",21,Finance,25988.54476,Outlier,49832.50596
379,10,2.0,"50,125.65",13,Sales,25984.90055,Outlier,49822.48494
248,8,3.0,"50,052.10",18,Finance,25981.25634,Outlier,49816.25685
274,7,2.0,"50,026.96",27,Sales,25977.61212,Outlier,49813.37131
1758,4,3.0,"50,005.36",20,Finance,25973.96791,Outlier,49797.24941
683,7,1.0,"49,990.38",8,HR,25970.3237,Outlier,49733.87349
11,4,2.0,"49,954.02",7,Operations,25966.67949,Outlier,49673.23947
875,1,2.0,"49,933.87",20,Sales,25963.03528,Outlier,49670.99635
501,9,3.0,"49,891.13",22,HR,25959.39106,Outlier,49667.51409
1132,4,4.0,"49,858.34",12,HR,25955.95885,Outlier,49665.71834
943,8,2.0,"49,837.24",22,Operations,25952.52664,Outlier,49615.09029
1086,3,3.0,"49,825.40",25,HR,25949.09443,Outlier,49605.8728
725,1,1.0,"49,817.07",19,Finance,25945.66222,Outlier,49589.22168
1885,2,1.0,"49,814.35",4,Finance,25942.23001,Outlier,49583.37211
985,4,1.0,"49,810.43",19,Operations,25938.7978,Outlier,49582.70006
1769,1,3.0,"49,744.53",13,Finance,25935.36559,Outlier,49578.01808
1712,6,3.0,"49,673.47",15,Finance,25931.93338,Outlier,49549.34013
1171,8,1.0,"49,671.18",19,HR,25928.50117,Outlier,49524.35421
751,5,1.0,"49,667.51",4,HR,25925.06896,Outlier,49509.15441
611,5,2.0,"49,665.62",5,Finance,25921.63675,Outlier,49481.52021
1653,3,3.0,"49,609.48",22,Operations,25918.20454,Outlier,49454.31272
23,10,2.0,"49,605.24",16,HR,25914.77233,Outlier,49440.02035
1595,9,1.0,"49,585.22",15,Operations,25911.34012,Outlier,49425.48324
1240,6,4.0,"49,582.76",13,HR,25907.90791,Outlier,49422.30667
404,5,1.0,"49,582.68",13,Operations,25904.4757,Outlier,49411.38262
1155,7,4.0,"49,575.51",6,IT,25901.04349,Outlier,49376.61324
183,1,5.0,"49,531.89",17,Finance,25897.61128,Outlier,49280.77858
1660,3,2.0,"49,518.19",12,Finance,25894.17907,Outlier,49267.13282
323,2,4.0,"49,500.12",26,Finance,25890.74686,Outlier,49264.94979
368,5,4.0,"49,458.78",21,HR,25890.04445,Outlier,49250.98627
917,3,3.0,"49,447.61",11,IT,25889.34203,Outlier,49249.45594
1824,10,2.0,"49,425.93",3,IT,25888.63961,Outlier,49203.99173
111,1,2.0,"49,424.44",0,HR,25887.9372,Outlier,49194.21856
237,7,1.0,"49,415.91",10,Operations,25887.23478,Outlier,49182.51035
138,5,4.0,"49,393.26",16,Finance,25886.53237,Outlier,49168.81766
205,3,Unknown,"49,282.28",4,Finance,25885.82995,Outlier,49116.34201
166,1,4.0,"49,267.25",7,HR,25885.12753,Outlier,49079.45764
316,10,4.0,"49,264.95",0,Finance,25884.42512,Outlier,49047.25331
1711,10,3.0,"49,250.25",20,HR,25883.7227,Outlier,49003.15795
1608,4,2.0,"49,249.37",26,Finance,25883.02029,Outlier,48979.43272
1477,7,1.0,"49,195.98",28,Sales,25882.31787,Outlier,48966.83346
217,8,Unknown,"49,193.78",5,Sales,25881.61545,Outlier,48936.33416
1029,7,4.0,"49,178.75",10,Finance,25880.91304,Outlier,48911.5759
273,8,3.0,"49,164.56",18,HR,25880.21062,Outlier,48901.99491
1140,7,4.0,"49,090.38",10,HR,25879.50821,Outlier,48875.8271
644,2,3.0,"49,072.18",16,Finance,25878.80579,Outlier,48791.46339
167,10,3.0,"49,026.86",27,Operations,25878.10337,Outlier,48751.95956
1432,3,2.0,"48,979.45",1,Finance,25877.40096,Outlier,48738.28611
1724,2,1.0,"48,979.41",18,HR,25876.69854,Outlier,48715.79993
355,10,4.0,"48,947.97",1,Sales,25865.57695,Outlier,48702.91622
1176,1,2.0,"48,914.72",9,Finance,25854.45536,Outlier,48645.88425
788,3,1.0,"48,904.25",4,Finance,25843.33377,Outlier,48625.54064
1811,2,4.0,"48,895.24",9,Sales,25832.21218,Outlier,48592.3089
1482,2,3.0,"48,798.19",1,Finance,25821.0906,Outlier,48572.5836
1748,4,2.0,"48,753.35",11,Sales,25809.96901,Outlier,48566.60488
495,5,1.0,"48,739.47",7,IT,25798.84742,Outlier,48548.57046
1907,9,4.0,"48,715.80",11,Sales,25787.72583,Outlier,48530.97953
658,6,3.0,"48,702.24",1,Operations,25776.60424,Outlier,48523.35615
1934,10,3.0,"48,639.62",24,Finance,25765.48265,Outlier,48491.00707
1313,7,2.0,"48,623.06",26,IT,25754.36106,Outlier,48427.03103
1802,7,5.0,"48,584.62",23,HR,25743.23947,Outlier,48358.14713
1460,1,2.0,"48,568.57",2,Sales,25732.11788,Outlier,48314.96916
218,7,Unknown,"48,565.76",3,HR,25720.99629,Outlier,48308.30316
1293,2,2.0,"48,539.31",0,Finance,25709.8747,Outlier,48294.02265
1676,8,4.0,"48,525.42",9,Operations,25698.75311,Outlier,48277.05331
599,1,Unknown,"48,521.66",24,Finance,25687.63152,Outlier,48228.55438
551,6,Unknown,"48,460.35",28,Sales,25676.50993,Outlier,48144.75697
1693,8,3.0,"48,386.31",2,IT,25665.38834,Outlier,48104.83541
1043,4,Unknown,"48,315.91",20,Sales,25654.26675,Outlier,48086.74502
1262,9,3.0,"48,313.23",28,Sales,25647.77814,Outlier,48047.95279
1543,5,5.0,"48,296.81",8,IT,25641.28952,Outlier,48014.23397
857,8,4.0,"48,285.67",3,Finance,25634.8009,Outlier,47989.27028
999,2,3.0,"48,242.58",1,IT,25628.31229,Outlier,47984.29332
1652,10,Unknown,"48,149.09",4,Operations,25621.82367,Outlier,47976.81706
1413,10,4.0,"48,105.79",29,Operations,25615.33506,Outlier,47942.08504
906,8,3.0,"48,086.75",24,HR,25608.84644,Outlier,47914.25174
893,1,4.0,"48,045.91",27,IT,25602.35782,Outlier,47878.74417
1492,8,3.0,"48,010.71",28,IT,25595.86921,Outlier,47840.6708
358,10,4.0,"47,985.49",10,Operations,25589.38059,Outlier,47824.20092
1184,6,3.0,"47,984.00",12,Operations,25582.89198,Outlier,47821.4168
827,2,Unknown,"47,974.42",10,HR,25576.40336,Outlier,47816.52691
1926,10,2.0,"47,928.23",7,Sales,25569.91474,Outlier,47802.45125
527,7,4.0,"47,906.73",21,HR,25563.42613,Outlier,47769.87621
1620,10,3.0,"47,860.09",14,Operations,25556.93751,Outlier,47718.40695
1760,1,2.0,"47,824.78",10,Operations,25550.4489,Outlier,47648.7253
1500,5,3.0,"47,823.62",21,IT,25543.96028,Outlier,47635.81571
310,1,3.0,"47,818.73",11,Operations,25537.47166,Outlier,47634.58955
1762,6,2.0,"47,813.23",29,Operations,25530.98305,Outlier,47627.51524
797,5,1.0,"47,782.44",6,Operations,25524.49443,Outlier,47589.76501
598,9,4.0,"47,740.57",7,Sales,25498.25883,Outlier,47518.34807
1327,8,2.0,"47,651.92",10,IT,25472.02322,Outlier,47499.18139
986,4,3.0,"47,635.93",0,Finance,25445.78762,Outlier,47495.75956
1234,8,3.0,"47,635.15",4,Finance,25419.55202,Outlier,47435.97373
1397,9,4.0,"47,629.50",5,IT,25393.31642,Outlier,47412.92116
743,9,4.0,"47,589.77",3,HR,25367.08081,Outlier,47407.04532
1196,9,Unknown,"47,514.59",2,Sales,25340.84521,Outlier,47389.01474
1916,5,2.0,"47,497.47",21,Finance,25314.60961,Outlier,47370.67578
771,10,4.0,"47,495.46",10,Finance,25288.374,Outlier,47363.39276
545,9,4.0,"47,421.10",27,Finance,25262.1384,Outlier,47360.2943
1033,9,3.0,"47,410.19",29,Operations,25235.9028,Outlier,47350.59772
889,2,1.0,"47,405.70",0,Operations,25209.6672,Outlier,47306.44492
915,9,3.0,"47,380.03",15,Sales,25183.43159,Outlier,47228.42223
1216,10,4.0,"47,364.44",6,Finance,25157.19599,Outlier,47171.87259
885,10,3.0,"47,362.54",23,IT,25130.96039,Outlier,47143.84782
1421,6,2.0,"47,358.05",24,Finance,25104.72478,Outlier,47122.65313
382,8,2.0,"47,341.49",15,Finance,25078.48918,Outlier,47098.45878
1528,2,4.0,"47,253.88",11,Finance,25052.25358,Outlier,47002.56845
1705,4,3.0,"47,181.14",6,IT,25026.01798,Outlier,46960.22725
1501,6,2.0,"47,150.24",16,Sales,24999.78237,Outlier,46924.82882
1158,5,4.0,"47,124.67",4,IT,24996.47713,Outlier,46849.98252
617,10,3.0,"47,114.59",25,IT,24993.17188,Outlier,46845.2043
385,7,3.0,"47,007.07",0,Sales,24989.86664,Outlier,46803.95923
1794,8,2.0,"46,962.09",15,Operations,24986.5614,Outlier,46763.39675
130,7,3.0,"46,924.83",28,HR,24983.25615,Outlier,46726.99544
245,6,3.0,"46,846.04",13,Finance,24979.95091,Outlier,46686.42739
26,1,2.0,"46,845.11",3,Sales,24976.64567,Outlier,46664.38626
123,3,2.0,"46,796.70",3,IT,24973.34042,Outlier,46628.96231
1921,4,Unknown,"46,755.07",10,IT,24970.03518,Outlier,46607.75491
1729,9,4.0,"46,717.64",12,HR,24966.72994,Outlier,46583.35347
1021,5,3.0,"46,673.05",17,HR,24963.42469,Outlier,46558.96316
729,2,Unknown,"46,659.72",6,Operations,24960.11945,Outlier,46555.57368
1378,5,1.0,"46,608.46",10,Finance,24956.8142,Outlier,46519.81859
1288,5,4.0,"46,607.18",9,HR,24953.50896,Outlier,46458.87356
1152,10,3.0,"46,559.53",0,IT,24950.20372,Outlier,46447.19384
1148,2,2.0,"46,558.27",6,Sales,24946.89847,Outlier,46415.80771
1710,3,Unknown,"46,551.52",26,Finance,24943.59323,Outlier,46370.06858
1723,10,2.0,"46,460.94",17,IT,24940.28799,Outlier,46345.15871
1550,3,2.0,"46,454.05",6,IT,24936.98274,Outlier,46247.33381
303,1,2.0,"46,426.62",8,HR,24933.6775,Outlier,46239.76101
764,9,1.0,"46,372.55",6,HR,24928.26584,Outlier,46228.84684
64,10,1.0,"46,355.98",29,Finance,24922.85417,Outlier,46224.58264
98,7,3.0,"46,247.73",4,Sales,24917.44251,Outlier,46187.75073
694,9,1.0,"46,239.76",20,Sales,24912.03085,Outlier,46178.19991
1996,3,1.0,"46,228.27",18,Sales,24906.61919,Outlier,46156.84789
1862,7,3.0,"46,224.17",6,IT,24901.20753,Outlier,46139.92643
676,3,2.0,"46,181.32",3,HR,24895.79586,Outlier,46135.58129
774,8,4.0,"46,177.42",28,Sales,24890.3842,Outlier,46106.14649
637,2,1.0,"46,149.99",26,HR,24884.97254,Outlier,46083.48545
1980,1,3.0,"46,135.61",22,Sales,24879.56088,Outlier,46068.24066
1514,10,5.0,"46,135.56",2,HR,24874.14921,Outlier,46018.14379
1051,1,1.0,"46,086.53",21,Operations,24868.73755,Outlier,45966.6028
42,2,3.0,"46,080.99",19,HR,24863.32589,Outlier,45954.90366
1976,1,2.0,"46,055.49",25,IT,24857.91423,Outlier,45925.32906
536,2,Unknown,"45,972.50",9,HR,24852.50256,Outlier,45862.03427
1074,6,4.0,"45,957.76",15,Sales,24847.0909,Outlier,45834.49095
1842,2,3.0,"45,949.60",26,Operations,24841.67924,Outlier,45802.82568
238,9,Unknown,"45,868.70",7,HR,24836.26758,Outlier,45793.14799
982,2,2.0,"45,842.03",6,HR,24830.85592,Outlier,45781.17127
1850,5,3.0,"45,804.33",19,Sales,24825.44425,Outlier,45750.63069
142,7,2.0,"45,794.30",23,HR,24800.76539,Outlier,45748.09706
1149,1,3.0,"45,782.78",15,IT,24776.08653,Outlier,45738.15552
980,5,5.0,"45,750.63",17,HR,24751.40766,Outlier,45684.4546
1235,3,4.0,"45,747.96",1,Operations,24726.7288,Outlier,45606.16752
1341,7,2.0,"45,737.07",21,Sales,24702.04993,Outlier,45588.26902
1241,6,2.0,"45,675.17",3,Finance,24677.37107,Outlier,45580.68694
959,4,4.0,"45,588.92",25,Operations,24652.69221,Outlier,45570.69575
492,7,4.0,"45,588.05",4,Sales,24628.01334,Outlier,45555.50846
1986,1,3.0,"45,577.53",26,HR,24603.33448,Outlier,45546.08365
1869,5,3.0,"45,567.02",11,Sales,24578.65562,Outlier,45533.08007
285,6,3.0,"45,547.84",2,HR,24553.97675,Outlier,45512.79809
1364,2,2.0,"45,544.65",14,Finance,24529.29789,Outlier,45497.27821
575,9,3.0,"45,521.51",6,Finance,24504.61902,Outlier,45485.91332
1539,6,3.0,"45,502.15",28,Operations,24479.94016,Outlier,45477.65614
1096,3,2.0,"45,489.97",26,IT,24455.2613,Outlier,45468.44497
304,5,2.0,"45,478.38",14,Finance,24430.58243,Outlier,45444.42173
1047,2,2.0,"45,475.98",20,IT,24405.90357,Outlier,45433.83634
1314,2,3.0,"45,445.85",16,IT,24381.22471,Outlier,45405.13502
311,3,4.0,"45,438.72",22,Sales,24356.54584,Outlier,45394.35119
330,9,2.0,"45,406.19",4,IT,24331.86698,Outlier,45369.29647
720,4,2.0,"45,395.67",0,Sales,24306.1882,Outlier,45366.58426
1255,2,1.0,"45,369.30",11,HR,24280.50942,Outlier,45363.6883
909,3,2.0,"45,366.44",2,Sales,24254.83065,Outlier,45343.45348
954,10,4.0,"45,363.38",8,Sales,24229.15187,Outlier,45332.2248
1783,6,2.0,"45,339.94",29,Operations,24203.47309,Outlier,45328.28158
529,10,2.0,"45,330.30",7,Finance,24177.79431,Outlier,45324.49229
1995,2,4.0,"45,327.61",11,Operations,24152.11553,Outlier,45319.33825
519,3,3.0,"45,323.16",5,IT,24126.43676,Outlier,45299.18704
1447,6,Unknown,"45,317.28",1,Finance,24100.75798,Outlier,45261.75927
1699,10,3.0,"45,287.12",19,Finance,24075.0792,Outlier,45238.81976
250,1,1.0,"45,241.01",8,Finance,24049.40042,Outlier,45223.13274
1498,9,2.0,"45,236.63",2,Finance,24023.72165,Outlier,45202.42768
471,7,3.0,"45,206.63",22,HR,23998.04287,Outlier,45165.46092
122,10,3.0,"45,196.12",11,IT,23972.36409,Outlier,45104.40111
476,8,2.0,"45,108.52",11,HR,23946.68531,Outlier,45084.52869
904,2,3.0,"45,094.78",12,Operations,23921.00654,Outlier,45045.40909
1430,3,5.0,"45,053.76",24,IT,23895.32776,Outlier,45010.42892
1161,9,Unknown,"45,012.00",25,HR,23869.64898,Outlier,44996.58125
407,3,2.0,"45,001.50",8,Finance,23843.9702,Outlier,44951.9415
92,1,2.0,"44,952.30",27,IT,23818.29142,Outlier,44945.08182
702,6,3.0,"44,945.08",14,IT,23810.09198,Outlier,44921.64326
646,5,5.0,"44,920.41",29,Sales,23801.89253,Outlier,44913.01784
1297,10,2.0,"44,912.20",16,Sales,23793.69309,Outlier,44889.92062
329,1,4.0,"44,885.99",7,IT,23785.49364,Outlier,44876.15874
1166,10,4.0,"44,873.70",28,IT,23777.2942,Outlier,44848.93042
1942,6,1.0,"44,840.67",2,Finance,23769.09475,Outlier,44770.18613
1778,4,4.0,"44,739.98",2,Finance,23760.89531,Outlier,44685.27321
1125,1,2.0,"44,655.82",8,Operations,23752.69586,Outlier,44595.33082
763,10,3.0,"44,555.01",1,HR,23744.49642,Outlier,44550.65229
149,4,3.0,"44,547.09",23,HR,23736.29697,Outlier,44517.51736
728,5,3.0,"44,487.95",24,Sales,23728.09752,Outlier,44461.27236
866,6,3.0,"44,428.67",25,Finance,23719.89808,Outlier,44414.47367
689,3,3.0,"44,393.18",16,Sales,23711.69863,Outlier,44393.12929
1922,2,4.0,"44,393.04",17,Operations,23703.49919,Outlier,44384.05313
707,2,3.0,"44,363.08",17,Sales,23695.29974,Outlier,44362.78388
1549,5,3.0,"44,361.91",12,Sales,23687.1003,Outlier,44359.5221
139,6,3.0,"44,349.98",13,HR,23678.90085,Outlier,44348.16345
1263,8,3.0,"44,337.88",17,Operations,23670.70141,Outlier,44337.23487
345,1,4.0,"44,331.39",21,Operations,23662.50196,Outlier,44330.04702
1395,9,3.0,"44,304.59",28,Finance,23654.30251,Outlier,44304.59302
796,7,4.0,"44,282.67",25,HR,23645.9551,Outlier,47087.81967
1559,2,Unknown,"44,252.62",25,Finance,23637.60768,Outlier,49865.92318
1717,1,3.0,"44,226.71",18,Finance,23629.26027,Outlier,52650.55507
440,8,3.0,"44,221.28",5,Operations,23620.91285,Outlier,55454.15666
290,1,4.0,"44,173.64",15,Finance,23612.56544,Outlier,58226.65149
735,7,2.0,"44,161.11",0,HR,23604.21802,Outlier,61028.4826
491,1,3.0,"44,144.14",11,Operations,23595.87061,Outlier,63828.6802
84,1,4.0,"44,140.01",20,IT,23587.52319,Outlier,66638.27617
1861,9,Unknown,"44,122.11",5,Operations,23579.17578,Outlier,69440.71855
828,8,3.0,"44,100.75",0,HR,23570.82836,Outlier,72243.21381
714,8,3.0,"44,058.35",11,Sales,23562.48095,Outlier,75038.37976
140,4,3.0,"44,055.50",5,HR,23554.13353,Outlier,77853.60735
1902,2,1.0,"44,050.37",27,Operations,23545.78612,Outlier,80668.32028
1239,8,3.0,"44,045.31",25,Finance,23537.4387,Outlier,83483.56873
1721,4,4.0,"44,039.09",3,Finance,23529.09129,Outlier,86299.0322
905,5,3.0,"44,027.12",26,Operations,23520.74387,Outlier,89113.96784
1810,8,1.0,"44,026.00",26,Operations,23512.39646,Outlier,91931.72709
1294,9,3.0,"44,025.02",4,HR,23504.04904,Outlier,94749.6127
1638,9,4.0,"44,019.96",23,IT,23495.70163,Outlier,97567.3931
271,4,Unknown,"44,016.98",3,IT,23487.35421,Outlier,100385.6788
1365,4,2.0,"44,008.00",20,Finance,23400.91921,Outlier,100429.4371
1987,6,4.0,"44,006.75",5,Operations,23314.48421,Outlier,100473.1955
324,10,3.0,"43,988.33",0,Operations,23228.04921,Outlier,100516.9538
1111,7,3.0,"43,961.84",1,IT,23141.6142,Outlier,100560.7121
277,1,4.0,"43,922.15",14,Operations,23055.1792,Outlier,100604.4705
1829,8,1.0,"43,859.92",6,HR,22968.7442,Outlier,100648.2288
1613,1,1.0,"43,859.36",29,Finance,22882.3092,Outlier,100691.9871
187,5,1.0,"43,852.54",9,Operations,22795.87419,Outlier,100735.7455
1147,2,Unknown,"43,700.62",14,IT,22709.43919,Outlier,100779.5038
1716,5,1.0,"43,684.77",26,Finance,22623.00419,Outlier,100823.2621
1738,1,3.0,"43,647.48",18,Operations,22536.56919,Outlier,100867.0205
1503,4,3.0,"43,597.70",16,Finance,22450.13418,Outlier,100910.7788
692,6,3.0,"43,573.41",21,Sales,22363.69918,Outlier,100954.5371
1650,10,4.0,"43,535.33",24,Operations,22277.26418,Outlier,100998.2955
309,7,4.0,"43,514.06",1,Sales,22190.82918,Outlier,101042.0538
964,7,3.0,"43,465.36",5,HR,22104.39418,Outlier,101085.8121
505,9,2.0,"43,445.43",15,IT,22017.95917,Outlier,101129.5705
320,2,4.0,"43,421.15",7,Finance,21931.52417,Outlier,101173.3288
388,10,4.0,"43,379.11",28,Finance,21845.08917,Outlier,101217.0871
1749,7,2.0,"43,322.43",29,Operations,21758.65417,Outlier,101260.8455
246,8,Unknown,"43,278.24",1,Finance,21753.48306,Outlier,101272.4081
70,9,3.0,"43,147.06",8,Operations,21748.31195,Outlier,101283.9708
60,10,3.0,"43,093.54",10,HR,21743.14084,Outlier,101295.5335
362,10,4.0,"43,070.66",10,Finance,21737.96973,Outlier,101307.0961
459,2,3.0,"43,015.76",22,Finance,21732.79862,Outlier,101318.6588
1781,7,4.0,"42,972.57",8,Operations,21727.62751,Outlier,101330.2215
1872,7,Unknown,"42,924.28",21,IT,21722.4564,Outlier,101341.7841
825,4,Unknown,"42,904.62",9,Operations,21717.28529,Outlier,101353.3468
1493,3,2.0,"42,868.83",18,Finance,21712.11419,Outlier,101364.9095
1231,4,4.0,"42,864.90",18,Operations,21706.94308,Outlier,101376.4721
1875,9,4.0,"42,837.76",6,IT,21701.77197,Outlier,101388.0348
249,4,2.0,"42,755.56",25,Sales,21696.60086,Outlier,101399.5975
1351,5,2.0,"42,719.08",17,Sales,21691.42975,Outlier,101411.1601
451,5,4.0,"42,717.46",0,Sales,21686.25864,Outlier,101422.7228
79,1,2.0,"42,651.96",23,Sales,21681.08753,Outlier,101434.2855
1133,5,3.0,"42,647.26",3,Operations,21675.91642,Outlier,101445.8481
321,6,4.0,"42,571.01",12,Operations,21670.74531,Outlier,101457.4108
1316,7,3.0,"42,548.08",8,Finance,21665.57421,Outlier,101468.9735
401,5,Unknown,"42,527.84",19,Operations,21660.4031,Outlier,101480.5361
253,6,1.0,"42,506.43",17,IT,21655.23199,Outlier,101492.0988
577,1,4.0,"42,484.10",15,HR,21607.99618,Outlier,101580.6681
744,3,4.0,"42,435.42",3,Operations,21560.76036,Outlier,101669.2373
1193,5,5.0,"42,243.36",18,Operations,21513.52455,Outlier,101757.8066
195,6,4.0,"42,235.43",4,Finance,21466.28874,Outlier,101846.3759
538,10,1.0,"42,096.87",15,IT,21419.05293,Outlier,101934.9451
960,6,2.0,"42,048.80",7,Sales,21371.81712,Outlier,102023.5144
1619,4,2.0,"42,039.03",29,Sales,21324.58131,Outlier,102112.0837
1975,10,4.0,"41,931.10",5,IT,21277.3455,Outlier,102200.6529
642,6,2.0,"41,925.97",6,Finance,21230.10968,Outlier,102289.2222
1606,6,4.0,"41,847.64",0,Sales,21182.87387,Outlier,102377.7915
1974,4,2.0,"41,843.97",1,Operations,21135.63806,Outlier,102466.3607
158,3,1.0,"41,766.03",23,IT,21088.40225,Outlier,102554.93
700,3,3.0,"41,677.57",18,Finance,21041.16644,Outlier,102643.4993
847,5,3.0,"41,652.05",20,Operations,20993.93063,Outlier,102732.0685
223,9,3.0,"41,640.27",24,Finance,20946.69482,Outlier,102820.6378
1795,2,2.0,"41,608.94",14,Operations,20899.459,Outlier,102909.2071
91,3,1.0,"41,505.95",20,Sales,20852.22319,Outlier,102997.7763
1533,9,1.0,"41,493.41",19,HR,20804.98738,Outlier,103086.3456
354,9,4.0,"41,488.18",23,HR,20757.75157,Outlier,103174.9149
406,7,1.0,"41,481.11",9,Finance,20710.51576,Outlier,103263.4841
1265,9,Unknown,"41,469.55",9,IT,20698.01407,Outlier,103843.5863
1574,9,3.0,"41,384.37",14,Finance,20685.51238,Outlier,104423.6884
214,4,3.0,"41,381.49",13,HR,20673.01069,Outlier,105003.7906
1634,3,2.0,"41,298.33",29,Sales,20660.509,Outlier,105583.8927
946,7,1.0,"41,292.07",24,Sales,20648.00731,Outlier,106163.9949
1289,6,5.0,"41,251.69",21,HR,20635.50563,Outlier,106744.097
332,7,4.0,"41,223.63",29,Sales,20623.00394,Outlier,107324.1992
399,9,1.0,"41,217.38",12,Sales,20610.50225,Outlier,107904.3013
75,8,2.0,"41,194.50",2,Finance,20598.00056,Outlier,108484.4035
874,1,4.0,"41,108.51",16,Operations,20585.49887,Outlier,109064.5056
124,7,2.0,"41,095.29",11,IT,20572.99718,Outlier,109644.6077
398,6,3.0,"40,967.91",24,Sales,20560.49549,Outlier,110224.7099
1238,7,2.0,"40,963.50",28,Operations,20547.99381,Outlier,110804.812
1506,4,4.0,"40,875.13",8,Finance,20535.49212,Outlier,111384.9142
1372,1,1.0,"40,863.06",18,IT,20522.99043,Outlier,111965.0163
1520,4,3.0,"40,803.03",7,HR,20510.48874,Outlier,112545.1185
1672,2,4.0,"40,761.34",14,HR,20497.98705,Outlier,113125.2206
651,1,3.0,"40,714.76",21,HR,20485.48536,Outlier,113705.3228
1305,10,4.0,"40,712.96",1,Finance,20472.98367,Outlier,114285.4249
871,4,4.0,"40,698.58",13,HR,20460.48199,Outlier,114865.5271
1882,3,Unknown,"40,685.52",6,HR,20454.8207,Outlier,119545.2851
1220,10,2.0,"40,644.73",24,Operations,20449.1594,Outlier,124225.043
1053,6,Unknown,"40,639.24",17,IT,20443.49811,Outlier,128904.801
353,3,1.0,"40,592.71",13,Sales,20437.83682,Outlier,133584.559
1993,9,3.0,"40,397.25",12,Operations,20432.17553,Outlier,138264.317
127,4,2.0,"40,295.77",1,Operations,20426.51424,Outlier,142944.075
1027,1,1.0,"40,272.48",19,Finance,20420.85295,Outlier,147623.833
1300,1,3.0,"40,214.04",15,IT,20415.19166,Outlier,152303.591
37,9,Unknown,"40,210.17",17,IT,20409.53037,Outlier,156983.349
1835,1,4.0,"40,197.15",1,HR,20403.86907,Outlier,161663.107
1687,10,4.0,"40,122.19",6,HR,20398.20778,Outlier,166342.865
1284,8,Unknown,"40,107.03",0,IT,20392.54649,Outlier,171022.623
1499,2,1.0,"39,995.23",11,HR,20386.8852,Outlier,175702.381
1737,6,3.0,"39,974.22",3,IT,20381.22391,Outlier,180382.1389
1787,1,4.0,"39,922.05",1,Finance,20375.56262,Outlier,185061.8969
941,2,4.0,"39,912.57",10,Finance,20369.90133,Outlier,189741.6549
733,3,5.0,"39,841.93",29,Sales,20364.24004,Outlier,194421.4129
458,3,3.0,"39,812.52",26,IT,20358.57875,Outlier,199101.1709
656,5,2.0,"39,804.45",5,Sales,20352.91745,Outlier,203780.9289
447,3,Unknown,"39,777.70",21,Operations,20347.25616,Outlier,208460.6869
1978,2,2.0,"39,648.93",27,Sales,20343.0687,Outlier,208827.7846
976,8,1.0,"39,577.91",5,Finance,20338.88123,Outlier,209194.8824
